word,count
شيش,11
#برپاخيز,13
اخته,12
نوشتم.,18
نکته‌ی,11
داريوش,12
#آلترناتیوم,45
میروند,17
بردگی,21
صباح,11
خاک،,10
@BBCArdalan,74
بياين,10
اجباري,20
نوشته:,16
میزنی؟,13
#عراقچی,28
می‌زدم,11
یابوی,10
نظرخواهی,23
نطق,21
لوترکینگ,11
|:,10
تکونی,10
مغزهای,11
فردا،,10
امشبم,10
#خاندان_ایرانساز_پهلوی,14
علی‌نژاد,59
ببینند.,10
توانی,14
خواستگاری,15
هديه,11
ندارد👌,18
دستای,14
@vafadoran,14
@sareh2016,14
نمایید:,13
راضیم,18
@persianpie,48
دیوثا,10
پرس,12
تو.,10
حقمون,17
@pishoook,13
جايگاه,13
پهلو,17
ایستادند,10
اهان,11
بندي,16
اصلاح‌طلب،,12
@raz_taheri,35
گذراندن,10
@rahroo_taheri,26
محسنی,23
گریزی,24
هزاره,15
قراردادهای,13
تكثير,11
#دانشگاه_صنايع_معادن_ايران,35
#شرق,11
ناگزیر,24
یکروز,12
@yjcagency,74
حالتون,11
نبینید,16
#روزماله‌نگار,22
گهواره,11
@Romina_Anb,17
@or_alcapon,10
تراکتور,16
@Caeed__,12
دلنشین,10
چیزیو,10
برخاست,16
حماس,22
#من_عاشق_قاسم_سلیمانی_هستم,175
#فاطمه,21
واقف,10
ایکس,18
@holyzaraw,16
ملل:,13
`›,12
#بازداشت_معترضین,29
یارانش,15
می‌دونی,15
منتخبان,13
@PeNdAROF,15
قضایی،,10
نبود؛,13
محترم،,20
آبپاش،چندتا,14
دستگاهها,18
خريدارى,14
ميخوره🙏,14
نيست!,19
عنون,13
کالا:,13
سازنده:,15
محصول:,14
گویای,10
لکن,15
نمی‌کند,19
نیست»,13
#کپی,12
بـ,13
ذلیل,12
اگاهی,11
روسریش,16
احمدرضا,23
چشماتو,10
پند,11
مسوولیت,13
بعيد,11
#هشتگ_داغ,35
مارشال,22
نیس،,15
نيروهاى,13
متحده,28
@matin3294,19
@sholetaheri,31
@sootoodeh,32
بیرونی,19
دکتر؟,14
مبارزاتی,15
بی‌اعتنایی,11
مهاجمان,13
نمازی,10
بپوشم,13
اند:,18
پرپنچی,13
روسیه،,10
پاهاشو,18
افتادی,14
طاق,12
می‌کند!,12
شوهرتون,11
بیکاره,11
معتاده,12
حیات‌وحش,15
جانبازی,13
@mahrokh_B,17
زنى,10
نخوری,10
نزدیکش,15
فرعی,15
--,12
گرگ‌ها,10
خیابان‌های,21
زمانش,11
جلال,20
٥٠٠,15
لبان,10
میگذارد,10
خواند.,12
نامید.,10
اعتدالی,15
برنامه‌های,11
🌷,25
نفهمیدی,13
معتقدن,11
#نرگس_محمدی,17
بیوه,19
مباد,14
چشمه,22
همرزمان,17
گنجی,12
حاظر,18
@ebtekarm_ir,14
فلانه،,15
توکُص,10
نوامیستون=بوق,10
بوووق@Khamenei_fa,10
@ar_khamenei,17
هرزگی,12
@AlinejadMasih,61
ضیا,11
شنگول,10
مقايسه,12
نجیب,23
@kazeruni,11
@alimoosavi786,16
كوههاي,14
همسرتون,13
#سردار_سلیمانی,15
حقوقشان,20
اوقاف,16
تشبیه,12
سایت‌های,14
اخوی,20
كانادا,10
وصیت,18
@milaniabbas,11
چنت,12
درویشی,10
استارتاپی,13
سرداران,19
ورشکست,10
گفتند:,18
#قاضي_صلواتي,20
پاهاش,15
هیچکسی,10
بدید!,11
درگيرى,13
جلوشو,15
شماست،,13
باک,13
خوانی,18
امیری,10
يان,11
خودمونم,10
بزارین,12
نمیای,12
ملای,24
یسری,18
تصمیمات,16
می‌کنید؟,21
#زهرا,13
بنویسی,12
نبوی:,10
عموما,18
مکتوب,11
شأن,18
خدیجه,10
مداخلات,14
سکوی,37
لیدرهای,10
خبرنگاری,10
پاشنه,18
شطرنج,19
۹بهمن,15
مهمترين,14
@ashahrabif,11
چمران,15
چشمشون,11
وخیر,12
باورنکردنی,10
قیمتش,13
خصوصیات,11
روانشناس,10
معصومی,10
چرب,12
بوسیدن,28
ببرند.,16
اجناس,10
#شجاعت,11
#حق_انتخاب,11
گلبرگ,18
ساعتها,11
میشه....,10
#سرنگونى,11
#دختران_خیابان_انقلاب,1607
رژه,16
هجمه,17
پرسیدم،,11
جوابشو,16
کشور:,16
#ويدا_تكثير_ميشود,41
كارگر,11
@shararemh,13
مرقد,12
پیراهن,15
#دختران_خیابان_اتقلاب,153
دادسرای,29
پرچمو,10
#دختران_خيابان_انقلاب,20
ایرانی،,25
@Erfanism,12
الاسلام,10
نذارید,19
داده!,13
حیله,15
#دختر_خيابان_انقلاب,19
بازیش,10
توهینی,10
#دختران_انقلاب,680
#حجاب_اجبارى,143
مرج,12
ژله,10
#ویدا_تکثیر_میشود,34
#دخترهای_خیابان_انقلاب,71
پست‌های,16
دستبند,20
@mamad_1717,11
@ArashBahmani,10
خدمت،هرچه,11
این‌کار,11
اقلا,16
:))))))))))))))),13
روسري,21
نيستند,10
همگان,21
ام!با,12
خودم!اما,13
شالی,18
وفریاد,14
تفنگی,13
ندارد،راحت,13
باهامون,16
عقلانی,11
نگذره,11
@Ofogh_tv,10
پدید,15
نمیدین,11
#من_تکرار_ویدا_هستم,27
1000,11
@ilnanews,20
روحشون,11
برادری,19
سرچوب,14
خسوف,11
مارس,15
انتخابش,10
نداد.,12
دهند؛,12
ساقه,22
اجباریه,20
آموخت,10
التحصیلان,11
#مسیح_علینژاد,37
حذفی,16
ء,10
نگاه.,10
دویدم,11
برگشتم.,10
#دختر_میدان_فردوسی,27
تیشه,12
خواست.,11
عددی,11
توقعی,10
شادى,12
چندی,21
لباس‌های,11
#آرش,10
#اتحاد,21
خانمهای,15
۱۶۰,10
پناهجویان,10
@neda_h_86,13
فوتبالیست,12
گیاه,11
وبدون,15
بگيرد,12
اطاعت,10
می‌ایستد,22
الزام,26
@moniirre,12
بزا,11
اجباری،,37
تیرک,10
#نه_به_حجاب_اجبارى,184
رایت,12
باحجاب,36
خودسرانه,25
تقاطع,35
اطمينان,11
خودنمایی,11
گاوها,25
20سانت,17
تهمت،,10
زنای,19
حجاب،,17
دانست,14
اعتراضشون,12
#دختران,45
ام.خودم,19
باشم،نه,19
کار.از,19
انتخابم,21
میکنم.در,19
متناسب,16
#زنان_خیابان_انقلاب,33
#پسر_خیابان_نجات_الهی,50
حججی,40
#کمپین_صیغه_زن_حججی_برای_پسر_خیابان_نجات_الهی,13
تیمسار,10
@sadaffatemi,14
#پسران_خیابان_انقلاب,20
ششمین,23
حجابش,19
@zahrasafyari,18
عفاف,15
خصومت,13
@Pure_Girl110,20
عزیزمون,14
#حمایت_از_دانشجویان_دکتری,416
سکوها,13
مقنعه,31
سیاهان,14
#معیشت_دانشجویان_دکتری,16
پژوهانه,27
استیصال,16
@alimotahari,39
برند.,23
بلاعوض,22
اجباری...,11
پژوهش،,30
الحاقیه,10
الحاقی,27
گامی,16
@mamlekate,26
کیوسک,11
#حمایت_از_دانشحویان_دکتری,15
بلدی؟,12
هستی!,12
احیا,12
ایثارگری,18
@Nouri_Kasra,14
#دختران_خیابان_انقلاب.,10
شجاعت،,21
@elahetwiiter,21
ارزش‌های,12
تعظیم,18
گلوله‌ای,11
بلندتره...,11
عدالت‌خواهی,11
همه،,12
رییسی,15
ديديم,10
ببندم,10
#اعتراض_سازمانی,13
باورتان,14
ترشی,10
مدعیان,26
فارسى,11
موافقید؟,39
خبرنگار:,23
انداختید,12
«حجاب,17
یدک,12
#پاسداران,15
#حذف_سهمیه_سی_درصدی_در_آزمون_های_علمی,18
#حق_من_زیر_انبوه_سهمیه_ها_له_شد,11
#نه_به_پزشک_سهمیه‌ای,20
خواسته‌های,11
@OliKhatoun,21
#نرگس_حسینی,39
تناقضه,15
معترضم,10
#کشف_حجاب,11
برسرشان,17
صفا,13
#دختران_خیابان_انقلاب:,40
یقینا,11
خدمت،,14
حمایت.,13
مختلف،,14
الخطاب,17
#ستاد_کل_نیروهای_مسلح,12
میزنن!,13
رهن,10
درآورند,11
شلوارش,15
درآوردند.,10
اصلاحاتچی,14
@_le_go_,47
زدم.,10
#دختران_خیابان_انقلاب،,15
هشتمین,14
@mohamadali_k313,10
فمینیست,10
کُردهاست!,12
پارچه‌ست,12
کُردیم!,12
می‌رقصیم!,12
رقص‌هایمان,12
لجن‌ها,12
نچسبونن,12
#دختران_چادرنشین_کرمانشاه,97
وهابی,10
#قيام_تا_پيروزى,10
ازل,10
شکستند,10
جین,11
#WeWillReclaimIran,10
مُرده,14
مردسالار,13
#نرگس_حسينى,13
عراقچی:,10
حجابو,14
#زلزلەزدەھای,12
#کرمانشاە,12
نیستند!,10
آمپول,20
#Eu,10
تبرهایتان,11
بنشسته,11
آشیان,12
"""حجاب",13
#ارزشی,11
آزاداندیش,12
حماسه,23
بانویی,10
ماندگار,17
مغازه‌های,10
زنده‌باد,16
#تبريز,23
@Simin_emv,20
خاطره‌گویی,12
رئیس‌جمهور،,12
نقشش,16
@gandomgoun,16
پسند,10
انحرافی,14
اسمشون,18
چرا؟؟,11
شرح:,12
درهای,12
"کردن""",10
تاش,11
متصور,11
واقعیه,16
اعتراض،,11
جهانم,10
جبارى,10
@zahraghafuri,10
داشتیم،,19
طبقه‌ی,10
واقعی،,10
می‌دهند.,18
@FashNews_IR,12
#پسر_خیابان_نجات_اللهی,13
@bravegiiirl,10
یکجا,13
کنیز,21
آزادی‌های,11
رستم,11
توقیف,12
خايه,10
فلان،,11
جانشینی,13
@marianmeyer0,16
قطعنامه,23
💜,10
میگف,10
كف,10
مگ,11
#حق_دانشجو,11
#وزارت_صنعت_معدن_تجارت,23
#محمدعلی_طاهری:,11
نوشته‌های,10
54,16
#دختر_انقلاب,19
رفسنجانی،,19
ناشنوا,11
زورکی,10
دلاوران,10
حرفارو,14
تم,13
مبحث,10
شاید،,15
#Release_Prisoners_of_conscience_in_iran,18
📆,10
#عرزشی‌_بی‌_شلوارش‌_قشنگه,10
#عرزشی_دلاور_شلوارتو_پرچم_کن,10
#عرزشی_کون_قشنگ,10
#عرزشی_دلاور_شلوارتو_دربیار,10
#عرزشی_شلوارتو_رهاکن,10
#عرزشی_حیاکن_شلوارتو_رهاکن,11
#عرزشی_کونت_حلال_طوسی,11
#کونت_فدای_رهبر,10
درماه,11
@m_h_rajabi,16
وکسانی,14
پالرمو,10
ازادى,10
بی‌حجابی,27
نمی‌تونه,15
بچسبونه,10
میاورد,14
#زنان_انقلاب,36
کاروان,10
دربارۀ,14
#خیانت,10
گرفته‌اند.,10
#آمد_نیوز,13
نگیرند,10
کارتونیست,21
@rezaparchizadeh,11
موتورهای,20
سست,17
نمی‌توانند,10
#عزیزم,27
بدهد،,14
ترسمان,21
اجبارى,37
نیزه,25
#اعتصابات_سراسری۱۴تا۱۹بهمن,39
@SATURN50057,25
مفیدی,10
امشب،,10
@MahRk1995,10
نکرد،,20
هت,10
#آذرماله,12
جنگیده,16
سخیف,23
امام،,11
کالج,14
وی‌پی‌ان,10
سربازي,18
«عدالت,10
سخنی,11
#تخت_جمشید,14
افزود:,10
نیچه,11
:(((((,11
رویدادها,13
ویدیو:,13
سمیرا,11
آیه‌ای,11
حدیثی.,11
فقها,13
برنمی‌گردد.,13
#حجاب_اجباری.,11
فرانرسیده,11
بپردازد؟,11
نیستی.,11
تطبیق,11
#همقدم,10
آفریقای,12
بانک‌ها؛,12
صداسيما,10
#مهدی_کروبی,18
💎,14
یزدان,10
#دیگه_تمومه_ماجرا,40
قراردادی,13
گلرخ،,10
سعید،,10
پیشبرد,12
برزین,10
#صداي_دانشجو,34
#نامه_کروبی,18
خوبی‌ها,15
قانونو,10
نداشتنش,10
#لجبازي_سردار_با_ايثارگران,53
#کسري_خدمت_ايثارگران,63
#اجراي_خريد_خدمت_ايثارگران,51
اهواز.,11
تنهاشون,11
#IHeartAwards,11
رهبري,13
اکسوالها,10
#پسر_خیابان_انقلاب,24
الویت,15
دانشجوهای,15
سوشا,19
تظاھرات,15
مظلومانه,10
اخباری,10
@bacheshiiee,13
#دختران_انقلاب:,17
رسیده.,11
:-/,11
بالام.اسم,12
جاست,11
@dahkhoda,16
بیاموزیم,11
پایان‌نامه,11
معتقدید,18
#انقلاب۵۷,52
روسری‌های,11
برگردیم,13
حَتی,10
مذهبیه,10
میخواییم,12
دریافتی:,11
پیمانکاری,15
#حفاری,10
راکعی,20
@Masih_Alinejad,14
@miss_helma,13
#روسری,11
مرتبط:,14
تنگی,13
بلبلی,10
فالوت,11
قرچك,18
آشکارتر,10
تکثر,15
رنگارنگی,10
#نه_به_فرهنگ_اجباری,11
کجا؟,10
"""و",15
پيشنهادي,10
معافيت,10
ايثارگر,12
#فاطمة_الزهراء,10
نە,15
۲۳۰,14
#ناکارآمدی_دولت_غربگرا,29
می‌دانستید,11
(واکنش,15
متعصب,16
محبوبیت,13
هموارتر,10
صداقت،,10
جهتی,10
نمرده,10
شاسی,11
وخیمی,15
روسری‌شو,13
خودمونه,16
#مسیح_پولی_نژاد,52
سلولی,10
#استشهاد_سليلة_النبوة,15
هركى,12
دیپلماتیک,12
معالی,12
@alirezashirazi,10
#روحانی،,13
شارلاتان,12
كارگران,22
68,14
لودگی,13
میگیره.,14
سمند,14
#علی_کاظمی,96
#فاطمه_قره_عين_الرسول,11
بازرگانی,12
شکست،,14
گلپایگان,55
#RezaPahlavi2Iran,11
آزاده‌ی,10
#حجاب_اختیاری,14
راننده‌ی,10
@arash_sobhani,10
بدهید...,10
بزرگن,12
غيرقابل,10
عقايد,27
میشه؛,14
آنه,12
#فرماندار_گلپایگان,24
@smahmoodrazavi,32
#گلپایگان,25
دوربینت,17
ننداختم,18
می‌زنمت!,16
تایلند,11
خوبیها,10
بگذریم،,13
میخوردیم,15
@mahdieh_sjp,11
#دراویش,36
@sanamaa11,11
مطمئنن,10
خاسته‌اند.,18
شجاع‌مان,18
بایستیم؛,18
دستگیری‌شان,18
جنس:,10
مدل:,10
محل‌کار:,10
(۲نبش),10
کنونی:,10
وسبک,10
طریقت,10
دیکتاتور،,12
درنگ,13
بحث‌بگمانم,21
تأویل,21
ازاد‌اندیش.,21
@Khabar_F,13
کپنهاگ,12
دستورات,12
لما,14
میگویند،,10
چشم‌های,15
آپارتمان,14
شهرکرد,11
اروند,58
#اروند_پویا,100
#freethemall,10
ژنو,10
خلجی,15
متشنج,13
اسلامی»,11
چادرى,16
شجاعانه‌شان,11
مایلند,14
PROMISE,328
ميشوند.,10
نماینده‌های,12
me,17
#ستاد_کل,10
#انحراف_بودجه,118
ناراضی,13
@sampuraziz,10
انقلاب!,13
تاتنهام,16
سرویس‌های,12
کاردی,12
یاسین,23
#سیرک_آمدنیوز,15
بلکە,13
#جنگ,16
#مدعی_العموم,11
#بی‌بی‌سی_فارسی,22
سحرگاه,14
تسلیحاتی,14
بسنده,12
کبدی,11
ارزشیای,11
بچه‌گانه,14
@Catiiiesss,12
آیه‌ی,12
تاریکی‌ست,12
تکرارکنان,12
شگفتن‌ها,12
رستن‌های,12
#StopAfrinGenocide,34
بیرق,21
برافراشته.,10
باشد؟!,10
مطهری:,34
#علی_مطهری,10
نردبان,10
مهره‌های,11
جشنهای,10
اصطلاحی,10
هرطور,18
رحیم‌پور,25
انسداد,10
#بدون_توقف,23
@lor_mohamad,10
ایثارگرا,17
#افاضات_مطهری,68
تعبان,13
خون‌ریزی,10
کلام:,10
کارگر،,10
مشاركت,15
دروغپردازی,10
#پدر_و_پسر_هردو_خر,10
مي‌رود,12
نمايم,12
#Mohammad_Ali_Taheri,15
گردهمايی,12
قیام»,13
دستگيري,19
یادتونه؟,14
نوشهر,11
٢٣,12
#trumpshow,10
@peimanmc,17
سال‌خورده,13
می‌گذارد,12
مادرم!,11
خواهرانه,13
بالارفتنت,12
حوض،,12
چسبید...,12
می‌گوییم:,12
ماشین‌سازی,10
#حجاب_فاطمی,11
#ایران_فردا,49
اینرا,12
#نه_به_شریعت_اسلامی,13
يادتون,13
نبودم.,28
نظافت,15
#دانشجويان,25
#وزيرصنعت,13
#وزيرعلوم,22
❤️❤️❤️🏳️🏳️🏳️,10
ضریب,10
نميدونن,10
اوايل,10
نداشتند.,13
بیاموزد.,12
شعورتون,12
"""تجاهر",20
"گناه""،",10
صاحب‌نفوذ,10
"بالا""",10
